03,044,00240,800216,Gidderbaha (M Cl),45370
03,044,00241,800217,Muktsar (M Cl),116747
03,044,00241,800218,Bariwala (NP),8668
03,045,00242,800219,Faridkot (M Cl + OG),87695
03,045,00242,800219,Faridkot (M Cl),85435
03,045,00242,800220,Kot Kapura (M Cl),91979
03,045,00243,800221,Jaitu (M Cl + OG),37377
03,045,00243,800221,Jaitu (M Cl),37004
03,046,00244,800222,Bhagta Bhai Ka (NP),14467
03,046,00244,800223,Rampura Phul (M Cl + OG),51023
03,046,00244,800223,Rampura Phul (M Cl),48450
03,046,00245,800224,Bhucho Mandi (M Cl),14961
03,046,00245,800225,Goniana (M Cl),15208
03,046,00245,800226,Bathinda (M Corp.),285788
03,046,00245,800227,Sangat (M Cl),2744
03,046,00245,800228,Kot Fatta (M Cl),7412
03,046,00245,035831,Bhisiana (CT),4890
03,046,00245,035832,Mehna (CT),27733
03,046,00246,800229,Raman (M Cl),22553
03,046,00246,800230,Talwandi Sabo (NP),20589
03,046,00246,800231,Maur (M Cl),31849
03,047,00247,800232,Sardulgarh (NP),19219
03,047,00248,800233,Bareta (M Cl),17432
03,047,00248,800234,Budhlada (M Cl),26172
03,047,00249,800235,Bhikhi (NP),17825
03,047,00249,800236,Mansa (M Cl),82956
03,048,00250,800237,Samana (M Cl),54072
03,048,00251,800238,Patran (M Cl),27963
03,048,00251,800239,Ghagga (NP),10162
03,048,00252,800240,Nabha (M Cl),67972
03,048,00252,800241,Bhadson (NP),7260
03,048,00252,036472,Alhoran (CT),10218
03,048,00253,800242,Patiala (M Corp. + OG),446246
03,048,00253,800242,Patiala (M Corp.),406192
03,048,00253,800243,Sanaur (M Cl),21201
03,048,00253,036830,Rurki Kasba (CT),10509
03,048,00254,800244,Ghanaur (NP),6985
03,048,00254,800245,Rajpura (M Cl),92301
03,048,00254,037081,Nilpur (CT),8391
03,049,00255,800246,Ramdas (M Cl),6398
03,049,00255,800247,Ajnala (NP),21107
03,049,00255,800248,Raja Sansi (NP),14298
03,049,00255,037425,Chogawan (CT),5416
03,049,00256,800249,Majitha (M Cl),14503
03,049,00256,800250,Amritsar Cantt. (CB),10410
03,049,00256,800251,Jandiala (M Cl),29232
03,049,00256,800252,Amritsar (M Corp. + OG) (Part),3563
03,049,00257,800252,Amritsar (M Corp. + OG) (Part),1155664
03,049,00257,800252,Amritsar (M Corp.),1132383
03,049,00257,037671,Kathanian (CT),10679
03,049,00257,037672,Nangli (CT),20440
03,049,00257,037673,Mudal (CT),3882
03,049,00258,800253,Rayya (NP),14506
03,049,00258,037848,Khilchian (CT),4588
03,049,00258,037849,Baba Bakala (CT),8946
03,049,00258,037850,Budha Theh (CT),10979
03,050,00259,800254,Tarn Taran (M Cl),66847
03,050,00260,800255,Patti (M Cl),40976
03,050,00260,800256,Khem Karan (NP),13446
03,050,00260,038244,Bhikhiwind (CT),20526
03,051,00262,800257,Anandpur Sahib (M Cl),16282
03,051,00263,800258,Nangal (M Cl + OG),48497
03,051,00263,800258,Nangal (M Cl),41172
03,051,00264,800259,Rupnagar (M Cl),56038
03,051,00264,038763,Nehon (CT),9439
03,051,00264,038764,Ghanauli (CT),4894
03,051,00264,038765,Kotla Nihang (CT),4715
03,051,00265,800260,Chamkaur Sahib (NP),13920
03,051,00265,800261,Morinda (M Cl),24022
03,052,00266,800262,Kurali (M Cl),31060
03,052,00266,800263,Kharar (M Cl),74460
03,052,00266,800264,Naya Gaon (NP),50869
03,052,00266,039141,Mullanpur Garib Dass (CT),6165
03,052,00267,800265,Banur (M Cl),18775
03,052,00267,800266,S.A.S. Nagar (Mohali) (M Cl + OG),166864
03,052,00267,800266,S.A.S. Nagar (Mohali) (M Cl),146213
03,052,00267,039227,Balongi (CT),15982
03,052,00267,039228,Sohana (CT),9306
03,052,00268,800267,Zirakpur (M Cl),95553
03,052,00268,800268,Dera Bassi (M Cl),26295
03,052,00268,039383,Bhankharpur (CT),10768
03,052,00268,039384,Mirpur (CT),5967
03,052,00268,039385,Mubarakpur (CT),5217
03,052,00268,039386,Daper (CT),5936
03,052,00268,039387,Lalru (CT),21394
03,053,00269,800269,Ahmedgarh (M Cl),31302
03,053,00269,800270,Malerkotla (M Cl),135424
03,053,00269,039571,Amargarh (CT),7339
03,053,00270,800271,Dhuri (M Cl),55225
03,053,00271,800272,Bhawanigarh (M Cl),22320
03,053,00271,800273,Sangrur (M Cl),88043
03,053,00271,800274,Longowal (M Cl),23851
03,053,00272,800275,Cheema (NP),11615
03,053,00272,800276,Sunam Udham Singh Wala (M Cl + OG),69069
03,053,00272,800276,Sunam Udham Singh Wala (M Cl),55455
03,053,00272,800277,Dirba (NP),16952
03,053,00273,800278,Lehragaga (M Cl),22588
03,053,00274,800279,Moonak (NP),18141
03,053,00274,800280,Khanauri (NP),14096
03,054,00275,800281,Barnala (M Cl),116449
03,054,00275,800282,Handiaya (NP),12507
03,054,00275,800283,Dhanaula (M Cl),19920
03,054,00276,800284,Tapa (M Cl),23248
03,054,00276,800285,Bhadaur (M Cl),18561
04,055,00277,800286,Chandigarh (M Corp. + OG) ,970602
04,055,00277,800286,Chandigarh (M Corp.) ,961587
04,055,00277,040094,Khuda Alisher (CT),6831
04,055,00277,040095,Mani Majra (R),15489
04,055,00277,040096,Daria (CT),14470
04,055,00277,040097,Mauli Jagran (CT),10786
04,055,00277,040098,Behlana (CT),8281
05,056,00280,800287,Barkot (NP),6720
05,056,00283,800288,Uttarkashi (NPP),17475
05,056,00283,800289,Gangotri (NP),110
05,057,00284,800290,Badrinathpuri (NP),2438
05,057,00284,800291,Joshimath  (NPP),16709
05,057,00285,800292,Chamoli Gopeshwar (NPP),21447
05,057,00285,800293,Nandprayag (NP),1641
05,057,00287,800294,Gochar (NP),8864
05,057,00287,800295,Karnaprayag (NP),8297
05,058,00290,800296,Kedarnath (NP),612
05,058,00291,800297,Rudraprayag (NPP),9313
05,059,00294,800298,Kirtinagar (NP),1517
05,059,00294,800299,Devaprayag (NP) (Part),2152
05,059,00297,800300,Tehri (NPP),24014
05,059,00297,800301,Chamba (NP)  ,7771
05,059,00299,800302,Narendranagar (NPP),6049
05,059,00299,800303,Muni Ki Reti (NP),10620
05,059,00299,044604,Dhaluwala (CT),18016
05,060,00300,800304,Chakrata (CB),5117
05,060,00303,800305,Vikasnagar (NPP),13927
05,060,00303,800306,Herbertpur (NP),9782
05,060,00303,045110,Jiwangarh (CT),11870
05,060,00303,045111,Central Hope Town (CT),16880
05,060,00304,800307,Mussoorie (NPP),30118
05,060,00304,800308,Landaur (CB),3539
05,060,00304,800309,Dehradun (M.Corp + OG),574840
05,060,00304,800309,Dehradun (M.Corp),569578
05,060,00304,800310,Dehradun (CB),52716
05,060,00304,800311,Clement Town (CB),22557
05,060,00304,800312,Doiwala (NP),8709
05,060,00304,045267,Raipur (CT),32900
05,060,00304,045268,Natthan Pur (CT),13905
05,060,00304,045269,Mehu Wala Mafi (CT),13475
05,060,00304,045270,Natthuwa Wala (CT),9206
05,060,00305,800313,Rishikesh (NPP),70499
05,060,00305,800314,Virbhadra IDPL (ITS),8580
05,060,00305,045360,Rishikesh (CT),8033
05,060,00305,045361,Gumaniwala (CT),6953
05,060,00305,045362,Kharak mafi (CT),8404
05,060,00305,045363,Pratitnagar (CT),9564
05,060,00305,045364,Haripur Kalan (CT),10367
05,061,00306,800315,Srinagar (NPP),20115
05,061,00307,800316,Pauri (NPP),25440
05,061,00307,800299,Devaprayag (NP) (Part),716
05,061,00310,800317,Lansdowne (CB),5667
05,061,00313,800318,Dogadda (NPP),2422
05,061,00313,800319,Kotdwara (NPP + OG),33035
05,061,00313,800319,Kotdwara (NPP),28859
05,061,00313,048597,Padampur Sukhran (CT),9802
05,061,00313,048598,Kashirampur (CT),10837
05,061,00314,048841,Jonk (CT),4669
05,062,00316,800320,Dharchula (NP),7039
05,062,00317,800321,Didihat (NP),6522
05,062,00320,800322,Pithoragarh (NPP),56044
05,063,00323,800323,Bageshwar (NPP),9079
05,064,00328,800324,Ranikhet (CB),18886
05,064,00329,800325,Dwarahat (NP),2749
05,064,00330,800326,Almora (CB),1391
05,064,00330,800327,Almora (NPP),34122
05,064,00330,053250,Khatyari (CT),5166
05,065,00334,800328,Champawat (NP),4801
05,065,00336,800329,Lohaghat (NP),7926
05,065,00337,800330,Tanakpur (NPP),17626
05,065,00337,054471,Banbasa (CT),7990
05,066,00340,800331,Nainital (NPP),41377
05,066,00340,800332,Nainital (CB),1398
05,066,00340,800333,Bhowali (NPP),6309
05,066,00340,800334,Bhimtal (NP),7722
05,066,00342,800335,Haldwani-cum-Kathgodam (NPP + OG),201461
05,066,00342,800335,Haldwani-cum-Kathgodam (NPP),156078
05,066,00342,055293,Fatehpur Range (Dhamua Dunga Area) (CT),12791
05,066,00342,055294,Mukhani (CT),22475
05,066,00342,055295,Haldwani Talli (CT),8159
05,066,00343,800336,Ramnagar (NPP),54787
05,066,00344,800337,Kaladhungi (NP),7611
05,066,00345,800338,Lalkuan (NP),7644
05,067,00346,800339,Kashipur (NPP),121623
05,067,00346,800340,Mahua Kheraganj (NP),12584
05,067,00346,055697,Kanchal Gosain (CT),4632
05,067,00347,800341,Mahua Dabra Haripura (NP),7326
05,067,00347,800342,Jaspur (NPP),50523
05,067,00348,800343,Sultanpur (NP),9881
05,067,00348,800344,Bajpur (NPP),25524
05,067,00348,800345,Kela Khera (NP),10929
05,067,00349,800346,Rudrapur (NPP + OG),154554
05,067,00349,800346,Rudrapur (NPP),140857
05,067,00349,800347,Kichha (NPP),41965
05,067,00349,056015,Nagla (CT),22258
05,067,00349,056016,Bandiya (CT),11392
05,067,00350,800348,Gadarpur (NPP),19301
05,067,00350,800349,Dineshpur (NP),11343
05,067,00351,800350,Shaktigarh (NP),6309
05,067,00351,800351,Sitarganj (NPP),29965
05,067,00352,800352,Khatima (NPP),15093
05,067,00352,056316,Umru Khurd (CT),20593
05,067,00352,056317,Maholiya (CT),10965
05,068,00353,800353,Roorkee (NPP),118200
05,068,00353,800354,Roorkee (CB),14689
05,068,00353,800355,Jhabrera (NP),11186
05,068,00353,800356,Manglaur (NPP),52971
05,068,00353,800357,Landhaura (NP),18370
05,068,00353,056627,Shahpur (CT),5684
05,068,00353,056628,Bhagwanpur (CT),7573
05,068,00353,056629,Saidpura (CT),5640
05,068,00353,056630,Piran Kaliyar (CT),10043
05,068,00353,056631,Salempur Rajputan (CT),10340
05,068,00353,056632,Sunhaira (CT),13248
05,068,00353,056633,Shafipur (CT),11135
05,068,00353,056634,Khanjarpur (CT),6435
05,068,00353,056635,Bangherimahabatpur (Must) (CT),8583
05,068,00353,056636,Padali Gujar (CT),12901
05,068,00353,056637,Nagala Imarti (CT),5774
05,068,00353,056638,Dhandera (CT),23276
05,068,00353,056639,Maohanpur Mohammadpur (CT),14394
05,068,00354,800358,Bharat Heavy Electricals Limited Ranipur (ITS),46948
05,068,00354,800359,Hardwar (NPP + OG),231338
05,068,00354,800359,Hardwar (NPP),228832
05,068,00354,056777,Rawali Mahdood (CT),17467
05,068,00354,056778,Bahadarabad (CT),10096
05,068,00354,056779,Jagjeetpur (CT),15043
05,068,00355,800360,Laksar (NP),21760
06,069,00356,800361,Kalka (MC + OG),34134
06,069,00356,800361,Kalka (MC),32255
06,069,00356,800362,Pinjore (MC),35912
06,069,00356,057045,HMT Pinjore (CT),3873
06,069,00357,800363,Panchkula (M Cl),211355
06,069,00357,057167,Chandi Mandir (391) (CT),9051
06,069,00357,057168,Bir Ghaghar (392) (CT),4943
06,069,00357,057169,Ram Garh (232) (CT),4934
06,069,00357,057170,Raipur Rani (CT),9028
06,070,00358,800364,Naraingarh (MC),22832
06,070,00358,057341,Kakar Majra (269)(CT),3246
06,070,00358,057342,Majra (60) (CT),4884
06,070,00359,800365,Ambala (M Cl),195153
06,070,00359,800366,Ambala Cantt. (CB),55370
06,070,00359,800367,Ambala Sadar (M Cl + OG),104974
06,070,00359,800367,Ambala Sadar (M Cl),103093
06,070,00359,057507,Boh(27) (CT),8482
06,070,00359,057508,Tundla(46) (CT),5658
06,070,00359,057509,Babiyal (CT),26412
06,070,00359,057510,Jandli (Part) (113) (CT),14397
06,070,00359,057511,Kanwla (110) (CT),5024
06,070,00359,057512,Kardhan (CT),18662
06,070,00359,057513,Nanhera(104) (CT),6035
06,070,00360,057651,Saha (93) (CT),8100
06,070,00360,057652,Barara (203) (CT),21545
06,071,00361,800368,Jagadhri (M Cl),124894
06,071,00361,800369,Yamunanagar (M Cl + OG),217071
